1986	1	1	153.2254984
1986	1	2	170.233567
1986	1	3	178.1131766
1986	1	4	155.066236
1986	1	5	132.0841602
1986	1	6	133.7794933
1986	1	7	132.0841602
1986	1	8	132.0841602
1986	1	9	132.0841602
1986	1	10	130.4008348
1986	1	11	130.4008348
1986	1	12	130.4008348
1986	1	13	130.4008348
1986	1	14	127.0701382
1986	1	15	118.9523201
1986	1	16	108.0853345
1986	1	17	103.6045495
1986	1	18	102.1343529
1986	1	19	112.6717983
1986	1	20	112.6717983
1986	1	21	111.1312045
1986	1	22	108.0853345
1986	1	23	96.37006121
1986	1	24	82.76813023
1986	1	25	85.39670169
1986	1	26	85.39670169
1986	1	27	78.91070662
1986	1	28	73.92610194
1986	1	29	76.39581134
1986	1	30	106.5800219
1986	1	31	149.5806312
1986	2	1	155.066236
1986	2	2	142.4368689
1986	2	3	132.0841602
1986	2	4	133.7794933
1986	2	5	120.5520767
1986	2	6	92.1686334
1986	2	7	80.18515013
1986	2	8	77.64760049
1986	2	9	78.91070662
1986	2	10	78.91070662
1986	2	11	81.47095128
1986	2	12	85.39670169
1986	2	13	78.91070662
1986	2	14	72.70814036
1986	2	15	88.07102373
1986	2	16	117.3644318
1986	2	17	114.2241888
1986	2	18	118.9523201
1986	2	19	114.2241888
1986	2	20	94.95801784
1986	2	21	93.55754829
1986	2	22	89.42539053
1986	2	23	81.47095128
1986	2	24	75.15531869
1986	2	25	77.64760049
1986	2	26	80.18515013
1986	2	27	71.50141314
1986	2	28	67.94842751
1986	3	1	77.64760049
1986	3	2	94.95801784
1986	3	3	99.22894561
1986	3	4	103.6045495
1986	3	5	96.37006121
1986	3	6	78.91070662
1986	3	7	71.50141314
1986	3	8	67.94842751
1986	3	9	76.39581134
1986	3	10	78.91070662
1986	3	11	72.70814036
1986	3	12	71.50141314
1986	3	13	71.50141314
1986	3	14	102.1343529
1986	3	15	205.098804
1986	3	16	229.5961347
1986	3	17	227.3055362
1986	3	18	222.7625956
1986	3	19	220.5102249
1986	3	20	222.7625956
1986	3	21	231.8995045
1986	3	22	213.8293379
1986	3	23	205.098804
1986	3	24	198.683376
1986	3	25	188.2421338
1986	3	26	174.1486047
1986	3	27	162.5515918
1986	3	28	153.2254984
1986	3	29	147.7764688
1986	3	30	138.9377089
1986	3	31	140.6812427
1986	4	1	130.4008348
1986	4	2	122.1637192
1986	4	3	120.5520767
1986	4	4	137.2062507
1986	4	5	144.2046043
1986	4	6	137.2062507
1986	4	7	133.7794933
1986	4	8	112.6717983
1986	4	9	93.55754829
1986	4	10	85.39670169
1986	4	11	81.47095128
1986	4	12	75.15531869
1986	4	13	71.50141314
1986	4	14	88.07102373
1986	4	15	102.1343529
1986	4	16	118.9523201
1986	4	17	127.0701382
1986	4	18	127.0701382
