1986	1	0	11.511503347
1986	2	0	8.9663812573
1986	3	0	20.0248722397
1986	4	0	8.865362986
1986	5	0	16.5589256567
1986	6	0	382.8689056874
1986	7	0	52.4012035289
1986	8	0	86.1806778898
1986	9	0	66.2315570736
1986	10	0	11.9448500878
1986	11	0	5.1085491831
1986	12	0	6.3546915584
1987	1	0	11.9497436107
1987	2	0	8.4482177604
1987	3	0	8.7124007987
1987	4	0	7.351024915
1987	5	0	9.5570786967
1987	6	0	40.976597639
1987	7	0	375.1143597635
1987	8	0	299.7755625082
1987	9	0	60.4728347655
1987	10	0	5.5137824944
1987	11	0	7.7217807129
1987	12	0	4.8387088392
1988	1	0	4.8929242899
1988	2	0	5.0199094916
1988	3	0	4.8963175033
1988	4	0	5.1533068366
1988	5	0	7.8006105864
1988	6	0	5.3601742049
1988	7	0	47.578985175
1988	8	0	7.7582368876
1988	9	0	4.5743769857
1988	10	0	3.9392457355
1988	11	0	3.8811484235
1988	12	0	3.8568333308
1989	1	0	7.2820726217
1989	2	0	8.5842460629
1989	3	0	15.1851402498
1989	4	0	4.7561709127
1989	5	0	4.0808767114
1989	6	0	34.0834940672
1989	7	0	546.3889802688
1989	8	0	188.8800021639
1989	9	0	267.6957453864
1989	10	0	35.6278883722
1989	11	0	1.6844093449
1989	12	0	1.1889795314
1990	1	0	0.5138860274
1990	2	0	13.4824082162
1990	3	0	7.0325814785
1990	4	0	9.5671279362
1990	5	0	82.4797421479
1990	6	0	151.5073500127
1990	7	0	51.2033548838
1990	8	0	24.4972999747
1990	9	0	0
1990	10	0	5.3411554544
1990	11	0	4.3521631342
1990	12	0	0.7527763189
1991	1	0	23.4717775013
1991	2	0	25.768409612
1991	3	0	50.2347429794
1991	4	0	106.0303517148
1991	5	0	21.1729221497
1991	6	0	144.4149864301
1991	7	0	223.3448296077
1991	8	0	167.4501590815
1991	9	0	190.1628655655
1991	10	0	31.2967020639
1991	11	0	32.4613195092
1991	12	0	32.5109866148
1992	1	0	24.4555504459
1992	2	0	21.152817052
1992	3	0	27.2676984331
1992	4	0	39.4052723503
1992	5	0	35.0162252631
1992	6	0	22.3521275849
1992	7	0	59.0496237993
1992	8	0	40.6084447492
1992	9	0	75.8104482681
1992	10	0	51.9348025067
1992	11	0	26.5903199132
1992	12	0	25.1907986558
1993	1	0	23.5075924793
1993	2	0	27.1230489657
1993	3	0	37.8708317126
1993	4	0	16.4959946277
1993	5	0	38.5796709685
1993	6	0	34.3244622537
1993	7	0	111.2948726419
1993	8	0	230.1198823423
1993	9	0	65.7561994376
1993	10	0	27.4242879372
1993	11	0	32.651159739
1993	12	0	29.2625152106
1994	1	0	22.5475116454
1994	2	0	24.9341505056
1994	3	0	23.8084741425
1994	4	0	26.7855665833
1994	5	0	30.4898586735
1994	6	0	19.1526658349
1994	7	0	16.5414355459
1994	8	0	57.1158438136
1994	9	0	19.8158387346
1994	10	0	23.103443363
1994	11	0	15.4237287859
1994	12	0	14.604975586
1995	1	0	15.0782058191
1995	2	0	14.3324654728
1995	3	0	17.1108533743
1995	4	0	27.1852953761
1995	5	0	15.0134217614
1995	6	0	14.9881628402
1995	7	0	26.7802640106
1995	8	0	99.2652969471
1995	9	0	81.1105560901
1995	10	0	22.9854449544
1995	11	0	15.7124374915
1995	12	0	11.2730063307
