1986	1	0	148.1890028301
1986	2	0	2.447093957
1986	3	0	180.924944318
1986	4	0	117.523359447
1986	5	0	117.1539227768
1986	6	0	233.5720047785
1986	7	0	590.5186172149
1986	8	0	448.6687608373
1986	9	0	396.2383164348
1986	10	0	149.618503045
1986	11	0	159.6007176942
1986	12	0	101.7621962944
1987	1	0	119.9920306732
1987	2	0	125.3908931626
1987	3	0	150.4275061751
1987	4	0	182.5313686521
1987	5	0	178.6773041865
1987	6	0	249.1683864235
1987	7	0	1052.8041064156
1987	8	0	1261.5352394287
1987	9	0	581.3723106614
1987	10	0	132.9261451592
1987	11	0	90.1431316533
1987	12	0	81.4261781534
1988	1	0	63.2728457691
1988	2	0	59.3699611881
1988	3	0	57.2118868296
1988	4	0	47.9846318688
1988	5	0	38.4600832135
1988	6	0	40.4576489922
1988	7	0	439.8264668056
1988	8	0	267.3672757175
1988	9	0	86.0456108454
1988	10	0	29.6370670057
1988	11	0	5.8813478564
1988	12	0	4.7864587283
1989	1	0	8.108714553
1989	2	0	17.7732411135
1989	3	0	71.6029388226
1989	4	0	36.7753579752
1989	5	0	45.1964661414
1989	6	0	177.5992608492
1989	7	0	551.3973746084
1989	8	0	342.2176172714
1989	9	0	477.5505178326
1989	10	0	181.7084189609
1989	11	0	119.9104750767
1989	12	0	2.447093957
1990	1	0	69.8977109459
1990	2	0	140.1948713002
1990	3	0	152.4426028865
1990	4	0	193.7983093887
1990	5	0	260.6801419485
1990	6	0	432.0048669757
1990	7	0	712.0506443866
1990	8	0	330.6234224987
1990	9	0	446.2972720005
1990	10	0	107.4484467701
1990	11	0	84.2221886968
1990	12	0	90.0178605873
1991	1	0	80.8758370148
1991	2	0	70.2201189686
1991	3	0	86.5975114573
1991	4	0	89.1587292038
1991	5	0	122.7763028507
1991	6	0	160.978017888
1991	7	0	401.759518125
1991	8	0	319.8579232776
1991	9	0	240.9045664586
1991	10	0	96.2477279623
1991	11	0	47.9203578042
1991	12	0	37.4624452232
1992	1	0	186.8246946295
1992	2	0	190.5069330337
1992	3	0	202.9711751708
1992	4	0	219.7864897844
1992	5	0	242.8915496048
1992	6	0	239.6530644141
1992	7	0	251.8678936296
1992	8	0	325.6833936336
1992	9	0	276.1606717526
1992	10	0	200.3646745464
1992	11	0	201.886988541
1992	12	0	214.1776339836
1993	1	0	166.3123812865
1993	2	0	170.9646008722
1993	3	0	160.8586819552
1993	4	0	176.1677695876
1993	5	0	231.241709607
1993	6	0	291.3622887076
1993	7	0	483.1528680601
1993	8	0	629.124477632
1993	9	0	303.1375853951
1993	10	0	163.9091737465
1993	11	0	147.2180559824
1993	12	0	142.0830100394
1994	1	0	118.4899872333
1994	2	0	119.8772932707
1994	3	0	115.4024080176
1994	4	0	96.4263073667
1994	5	0	114.786083726
1994	6	0	131.9159226953
1994	7	0	189.1228436667
1994	8	0	186.4106414234
1994	9	0	96.6580681332
1994	10	0	95.7177701996
1994	11	0	53.8870694123
1994	12	0	54.2359753992
1995	1	0	53.9438134091
1995	2	0	49.9088866405
1995	3	0	51.2504270009
1995	4	0	49.7595748486
1995	5	0	61.1063561293
1995	6	0	165.856827064
1995	7	0	96.3196401805
1995	8	0	566.8604849282
1995	9	0	261.9407150734
1995	10	0	65.8873544065
1995	11	0	39.4507149818
1995	12	0	29.8386642925
