1986	1	0	34.6639587097
1986	2	0	27.2468777143
1986	3	0	43.118016
1986	4	0	20.7895232
1986	5	0	42.0837692235
1986	6	0	157.5105314906
1986	7	0	103.8067654581
1986	8	0	82.0657800002
1986	9	0	96.3817422437
1986	10	0	40.9358616774
1986	11	0	25.520768
1986	12	0	29.5426188387
1987	1	0	45.9658095484
1987	2	0	41.066592
1987	3	0	39.1084614194
1987	4	0	32.8513728
1987	5	0	40.7262224516
1987	6	0	60.9218386715
1987	7	0	260.8744286618
1987	8	0	173.4776328981
1987	9	0	70.0953219045
1987	10	0	19.6308665806
1987	11	0	30.2208576
1987	12	0	18.7412252903
1988	1	0	13.9497909677
1988	2	0	11.1684274286
1988	3	0	16.9357378065
1988	4	0	12.42928
1988	5	0	27.4393021935
1988	6	0	24.3647552
1988	7	0	90.9733620828
1988	8	0	31.3950224516
1988	9	0	21.3294016
1988	10	0	9.2441125161
1988	11	0	4.985248
1988	12	0	5.6284676129
1989	1	0	32.4798472258
1989	2	0	27.1761874286
1989	3	0	30.670724129
1989	4	0	8.1578816
1989	5	0	5.0612686452
1989	6	0	66.2225710288
1989	7	0	312.8980558014
1989	8	0	106.4756310134
1989	9	0	86.5879246994
1989	10	0	14.8538136774
1989	11	0	15.183168
1989	12	0	9.0496103226
1990	1	0	8.0822771613
1990	2	0	35.9744571429
1990	3	0	21.6038833548
1990	4	0	39.5111744
1990	5	0	32.8280051613
1990	6	0	130.0247405687
1990	7	0	93.4077125389
1990	8	0	58.8992110784
1990	9	0	38.815712
1990	10	0	7.3066962581
1990	11	0	5.3545408
1990	12	0	4.9038472258
1991	1	0	13.5048082238
1991	2	0	16.5082286952
1991	3	0	33.1220059784
1991	4	0	51.6703792289
1991	5	0	4.6175533939
1991	6	0	35.3513932278
1991	7	0	171.4022071199
1991	8	0	90.7781266622
1991	9	0	85.2567863766
1991	10	0	7.7735643398
1991	11	0	4.7749630323
1991	12	0	2.4985341489
1992	1	0	-9999
1992	2	0	-9999
1992	3	0	-9999
1992	4	0	-9999
1992	5	0	-9999
1992	6	0	-9999
1992	7	0	-9999
1992	8	0	-9999
1992	9	0	-9999
1992	10	0	-9999
1992	11	0	-9999
1992	12	0	-9999
1993	1	0	4.9957924102
1993	2	0	6.5786202975
1993	3	0	12.2897613318
1993	4	0	4.1311498014
1993	5	0	4.9868463444
1993	6	0	24.3105779267
1993	7	0	91.3440906727
1993	8	0	214.9374697683
1993	9	0	33.1056106081
1993	10	0	18.0210748638
1993	11	0	22.7689325421
1993	12	0	10.6961012402
1994	1	0	5.7293001585
1994	2	0	13.862556119
1994	3	0	10.8303878185
1994	4	0	9.8044322887
1994	5	0	24.6342147729
1994	6	0	19.7665813292
1994	7	0	15.7474937714
1994	8	0	61.8550467095
1994	9	0	13.2603077249
1994	10	0	11.2815054575
1994	11	0	9.7636531102
1994	12	0	2.7257456057
1995	1	0	2.6447006115
1995	2	0	3.1874888125
1995	3	0	2.9663632595
1995	4	0	16.2833456304
1995	5	0	6.3011765745
1995	6	0	21.5183533141
1995	7	0	18.2218275808
1995	8	0	35.7337876893
1995	9	0	17.0292064766
1995	10	0	2.4960859786
1995	11	0	1.6809588543
1995	12	0	1.5695271748
